# ncycles	1612524
path	depth	nbits	toggles	busy	nbursts	bsum	maxburst	nidle	isum	maxidle	bhist	ihist	thresh	busy2	nbursts2	bsum2	maxburst2	nidle2	isum2	maxidle2	bhist2	ihist2
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.schedule.split_join.genblk1[3].ipdom_stack	11	322	24	7	5	7	2	6	1612517	1612112	3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	5	4	5	2	5	1612519	1612112	3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.schedule.warp_ctl_if	9	98	109	20	5	20	5	6	1612504	1612089	0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	14	5	14	5	6	1612510	1612092	1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.schedule_if	8	40	1819644	767548	211686	767548	76	211686	844976	287	4,71660,6404,71904,53254,8447,0,0,2,0,0,2,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	83933,6406,8446,20477,65506,12285,6168,6145,0,0,4,0,254,2,0,1,9,0,2048,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	489358	408858	489358	11	408858	1123166	287	328409,80428,8,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	236020,53519,8214,12285,53227,30705,6399,6165,4,0,0,3,254,2,0,0,11,0,2048,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.warp_ctl_if	8	98	109	20	5	20	5	6	1612504	1612089	0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	14	5	14	5	6	1612510	1612092	1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.writeback_if[0]	8	175	89429114	1064272	521301	1064272	15	521302	548252	317	2,514613,2052,513,2058,3,1,2048,3,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	516367,2072,6,7,509,27,3,254,3,2,2047,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	1055559	530014	1055559	15	530015	556965	317	4624,525363,3,3,8,2,0,1,2,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	525080,2072,6,7,509,27,3,254,3,2,2047,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache	6	87133	894393	682	10	682	326	10	1611842	1604237	0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	436	300	22	300	251	23	1612224	1604328	9,7,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,3,0,0,3,1,0,0,0,1,1,0,0,0,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.arb_core_bus_if[0]	7	474	3046	286	22	286	249	23	1612238	1604239	12,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	3	138	136	138	2	137	1612386	1604328	134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	128,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.cache_mem_bus_if[0]	7	1296	22011	278	16	278	248	17	1612246	1604244	6,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	7	264	7	264	248	8	1612260	1604333	2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0]	7	73292	715663	680	11	680	326	11	1611844	1604237	1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	367	296	22	296	250	23	1612228	1604328	10,7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,4,0,0,3,1,0,0,0,0,2,0,0,0,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap	8	73291	715661	680	11	680	326	11	1611844	1604237	1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	367	296	22	296	250	23	1612228	1604328	10,7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,4,0,0,3,1,0,0,0,0,2,0,0,0,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.core_bus_cache_if[0]	9	474	3379	287	22	287	249	23	1612237	1604239	11,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,8,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	3	140	136	140	2	137	1612384	1604328	132,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	128,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.core_bus_if[0]	9	474	3046	286	22	286	249	23	1612238	1604239	12,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	3	138	136	138	2	137	1612386	1604328	134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	128,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2	9	5930	98226	319	28	319	253	28	1612205	1604239	9,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,9,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	30	284	16	284	249	17	1612240	1604328	5,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2.cache_bypass	10	5929	98224	319	28	319	253	28	1612205	1604239	9,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,9,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	30	284	16	284	249	17	1612240	1604328	5,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2.cache_bypass.core_bus_in_if[0]	11	474	3046	286	22	286	249	23	1612238	1604239	12,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	3	138	136	138	2	137	1612386	1604328	134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	128,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2.cache_bypass.core_bus_out_if[0]	11	474	3379	287	22	287	249	23	1612237	1604239	11,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,8,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	3	140	136	140	2	137	1612384	1604328	132,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	128,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2.cache_bypass.genblk11	11	2	0	0	0	0	0	1	1612524	1612524	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	0	0	0	0	1	1612524	1612524	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2.cache_bypass.genblk5	11	578	5724	130	130	130	1	131	1612394	1604328	130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	3	130	130	130	1	131	1612394	1604328	130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2.cache_bypass.mem_bus_in_if	11	1294	36946	281	17	281	248	17	1612243	1604243	6,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	7	267	8	267	248	9	1612257	1604332	1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2.cache_bypass.mem_bus_out_if	11	1296	22011	278	16	278	248	17	1612246	1604244	6,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	7	264	7	264	248	8	1612260	1604333	2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3	9	63116	552051	670	11	670	325	11	1611854	1604237	1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	316	293	20	293	249	21	1612231	1604328	10,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,2,1,3,0,1,0,0,0,0,0,2,0,0,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache	10	63115	552049	670	11	670	325	11	1611854	1604237	1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	316	293	20	293	249	21	1612231	1604328	10,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,2,1,3,0,1,0,0,0,0,0,2,0,0,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0]	11	12836	106409	656	15	656	318	15	1611868	1604237	1,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	65	224	87	224	7	88	1612300	1604329	52,3,11,3,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	71,0,1,3,0,0,0,0,0,1,0,1,1,0,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank	12	12810	106363	656	15	656	318	15	1611868	1604237	1,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	65	224	87	224	7	88	1612300	1604329	52,3,11,3,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	71,0,1,3,0,0,0,0,0,1,0,1,1,0,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.cache_data	13	3468	33639	469	141	469	65	142	1612055	1604239	132,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	129,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	18	145	140	145	3	141	1612379	1604330	136,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	128,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.cache_data.genblk7	14	64	1516	138	134	138	2	135	1612386	1604330	130,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	138	134	138	2	135	1612386	1604330	130,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.cache_mshr	13	1277	6007	522	115	522	66	115	1612002	1604239	84,2,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	96,1,8,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	7	218	146	218	5	147	1612306	1604239	126,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	96,0,0,4,0,0,35,0,0,3,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.cache_tags	13	432	1558	419	34	419	66	34	1612105	1604239	5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,5,3,0,0,1,0,1,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	3	193	179	193	3	180	1612331	1604239	172,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	157,2,0,0,0,0,2,0,0,1,0,0,2,0,7,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.cache_tags.genblk3[0]	14	44	67	29	18	29	3	19	1612495	1604239	11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,1,0,0,1,0,0,2,0,0,0,5,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	20	16	20	2	17	1612504	1604490	12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.flush_unit	13	443	1450	416	59	416	69	60	1612108	1604238	33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	9,11,16,1,0,0,0,2,0,11,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	3	179	160	179	4	161	1612345	1604489	150,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.genblk7	13	64	1036	130	130	130	1	131	1612394	1604330	130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	130	130	130	1	131	1612394	1604330	130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.mshr_pending_size	13	248	350	115	26	115	6	27	1612409	1604303	1,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,3,0,1,0,0,0,0,0,10,0,0,0,0,0,0,7,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	113	25	113	6	26	1612411	1604322	1,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,3,0,0,1,0,0,0,0,10,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.mshr_pending_size.genblk3	14	8	80	80	40	80	2	41	1612444	1604328	0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,19,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	0	0	0	0	1	1612524	1612524	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
