# ncycles	3846785
path	depth	nbits	toggles	busy	nbursts	bsum	maxburst	nidle	isum	maxidle	bhist	ihist	thresh	busy2	nbursts2	bsum2	maxburst2	nidle2	isum2	maxidle2	bhist2	ihist2
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.core_bus_cache_if[0]	9	474	32540810	2212216	476343	2212216	384	476344	1634569	756	46538,254524,38916,24582,639,2625,66,26619,633,16773,12270,4293,3789,3927,1176,15723,23163,72,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	137631,200334,38733,19321,28788,1251,1002,1305,1602,2124,1770,1572,14391,609,17676,1335,6648,141,78,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3	1451835	881250	1451835	16	881251	2394950	763	623688,138297,74148,8088,231,6141,975,23883,138,2901,2709,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	494874,149538,118254,11394,46089,5502,390,4593,450,3264,738,1494,174,588,17571,2154,23929,141,81,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.core_bus_if[0]	9	474	37690554	2295141	478779	2295141	384	478780	1551644	756	45663,180954,58122,92649,45,438,114,17796,1005,13209,5658,30339,1767,5157,2532,1341,21957,18,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	182055,130920,84429,27504,3427,249,2166,432,2052,1620,1500,1563,14892,17598,1380,168,6585,129,78,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3	1550031	882120	1550031	28	882121	2296754	762	596349,142305,80391,24690,3036,297,7179,954,20550,1206,5100,0,9,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	502263,192498,51426,75078,2646,2820,2457,414,3264,1527,2526,1494,501,17751,1263,99,23839,144,78,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2	9	5930	337374939	2685977	380577	2685977	389	380577	1160808	751	21213,88160,82809,19438,26067,2154,23589,4884,11406,21,3282,12246,3786,1260,7854,16698,55599,87,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	158954,132580,19914,20973,1323,1530,2793,14736,891,477,147,231,519,17616,1227,69,6369,132,63,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	30	2139080	610630	2139080	384	610631	1707705	771	247275,115841,116898,15150,6278,7932,20613,10833,3951,6828,7008,22833,1980,2436,1542,14511,8700,12,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	269389,129825,110736,44346,7560,2838,2523,9495,5988,957,528,180,129,651,17499,1269,6487,123,75,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2.cache_bypass	10	5929	337374933	2685977	380577	2685977	389	380577	1160808	751	21213,88160,82809,19438,26067,2154,23589,4884,11406,21,3282,12246,3786,1260,7854,16698,55599,87,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	158954,132580,19914,20973,1323,1530,2793,14736,891,477,147,231,519,17616,1227,69,6369,132,63,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	30	2139080	610630	2139080	384	610631	1707705	771	247275,115841,116898,15150,6278,7932,20613,10833,3951,6828,7008,22833,1980,2436,1542,14511,8700,12,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	269389,129825,110736,44346,7560,2838,2523,9495,5988,957,528,180,129,651,17499,1269,6487,123,75,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2.cache_bypass.core_bus_in_if[0]	11	474	37690554	2295141	478779	2295141	384	478780	1551644	756	45663,180954,58122,92649,45,438,114,17796,1005,13209,5658,30339,1767,5157,2532,1341,21957,18,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	182055,130920,84429,27504,3427,249,2166,432,2052,1620,1500,1563,14892,17598,1380,168,6585,129,78,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3	1550031	882120	1550031	28	882121	2296754	762	596349,142305,80391,24690,3036,297,7179,954,20550,1206,5100,0,9,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	502263,192498,51426,75078,2646,2820,2457,414,3264,1527,2526,1494,501,17751,1263,99,23839,144,78,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2.cache_bypass.core_bus_out_if[0]	11	474	32540810	2212216	476343	2212216	384	476344	1634569	756	46538,254524,38916,24582,639,2625,66,26619,633,16773,12270,4293,3789,3927,1176,15723,23163,72,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	137631,200334,38733,19321,28788,1251,1002,1305,1602,2124,1770,1572,14391,609,17676,1335,6648,141,78,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3	1451835	881250	1451835	16	881251	2394950	763	623688,138297,74148,8088,231,6141,975,23883,138,2901,2709,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	494874,149538,118254,11394,46089,5502,390,4593,450,3264,738,1494,174,588,17571,2154,23929,141,81,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2.cache_bypass.genblk11	11	2	0	0	0	0	0	1	3846785	3846785	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	2	0	0	0	0	1	3846785	3846785	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2.cache_bypass.genblk5	11	578	12749948	779247	779247	779247	1	779248	3067538	868	779247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	440601,72753,68241,12306,17853,28380,28464,29145,2478,18519,1638,2748,159,828,3120,4764,45267,1836,100,33,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3	779217	779217	779217	1	779218	3067568	868	779217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	440559,72753,68259,12306,17844,28380,28461,29145,2481,18519,1641,2748,159,828,3120,4764,45267,1836,100,33,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2.cache_bypass.mem_bus_in_if	11	1294	61006054	882656	229651	882656	384	229651	2964129	1346	43987,108845,1210,1653,162,387,0,66525,30,5463,15,1293,0,0,0,36,21,9,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	79458,13041,5122,2544,1404,1407,165,16212,18141,1392,4116,213,2190,1362,156,87,58308,24156,129,30,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	7	816368	189041	816368	300	189042	3030417	1346	9911,98103,5799,4974,69,1329,21,63252,21,5331,9,114,3,15,9,21,45,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	36372,15798,4797,1317,1209,2193,552,2640,15270,13074,6057,2004,3363,1308,159,57,58494,24201,129,30,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk2.cache_bypass.mem_bus_out_if	11	1296	64892623	880716	229896	880716	384	229897	2966069	756	44001,110199,78,1665,159,387,0,66561,66,5403,1182,114,0,0,0,36,21,9,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	79545,12993,6003,465,3724,288,1596,29088,4176,1164,4062,1047,1488,1320,138,156,58308,24156,132,30,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	7	825366	187098	825366	247	187099	3021419	774	7545,103872,1536,351,96,603,0,67173,42,4506,1185,114,0,0,0,36,27,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	36771,12786,6144,132,2466,303,2652,15990,1710,13083,6252,1719,2607,1308,102,132,57394,25362,138,30,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3	9	63116	2587154242	2816056	189826	2816056	388	189826	1030729	752	1,0,186,63,3,16233,9,30789,23961,13938,2496,3771,1191,7578,2253,17247,55248,14829,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	30972,34393,35433,19917,20991,1335,1527,2769,14739,891,474,300,66,519,17634,1257,6366,147,63,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	316	1683188	558617	1683188	64	558618	2163597	1250	334908,17022,57690,35439,28113,19900,19198,9587,5700,1752,3347,1593,2172,4296,6210,1728,9957,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	341122,8831,11352,8473,42411,45746,14692,26232,4776,6200,4750,13490,1736,2078,297,24,26100,207,60,26,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache	10	63115	2587154236	2816056	189826	2816056	388	189826	1030729	752	1,0,186,63,3,16233,9,30789,23961,13938,2496,3771,1191,7578,2253,17247,55248,14829,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	30972,34393,35433,19917,20991,1335,1527,2769,14739,891,474,300,66,519,17634,1257,6366,147,63,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	316	1683188	558617	1683188	64	558618	2163597	1250	334908,17022,57690,35439,28113,19900,19198,9587,5700,1752,3347,1593,2172,4296,6210,1728,9957,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	341122,8831,11352,8473,42411,45746,14692,26232,4776,6200,4750,13490,1736,2078,297,24,26100,207,60,26,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0]	11	12836	502701114	2274352	265081	2274352	385	265081	1572433	755	34,0,48249,17838,39177,15660,19590,21303,18150,2019,9312,1515,21375,3189,11640,2388,33543,69,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	64128,33210,16117,18561,24084,30702,3876,18498,10668,5451,1884,11397,213,102,162,111,25674,144,66,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	65	1485700	568728	1485700	64	568729	2361085	787	291463,91250,56314,42312,20421,16812,16047,10863,6744,2670,6591,36,1452,1380,1788,42,2538,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	295441,46311,31533,5648,19707,44983,18520,31322,14793,11077,5873,14936,467,1410,140,49,26203,205,66,29,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank	12	12810	502182153	2274352	265081	2274352	385	265081	1572433	755	34,0,48249,17838,39177,15660,19590,21303,18150,2019,9312,1515,21375,3189,11640,2388,33543,69,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	64128,33210,16117,18561,24084,30702,3876,18498,10668,5451,1884,11397,213,102,162,111,25674,144,66,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	65	1485403	568809	1485403	64	568810	2361382	787	291541,91295,56335,42426,20304,16779,16023,10863,6744,2670,6588,36,1452,1380,1788,42,2538,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	295519,46314,31512,5582,19692,45082,18523,31322,14793,11077,5873,14936,467,1410,140,49,26203,205,66,29,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.cache_data	13	3468	171691822	1145358	680175	1145358	65	680176	2701427	757	455724,134565,13959,16497,50973,3828,2571,2046,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	336270,74073,49062,28213,26187,20973,30561,28806,10944,16044,12168,2847,1887,15219,528,177,25953,156,75,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	18	878518	810346	878518	64	810347	2968267	787	766572,28071,8773,5829,751,321,24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	446777,78493,63596,12981,19470,31593,31579,33528,8895,23385,12113,1416,1403,14826,805,1650,27546,177,77,20,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.cache_data.genblk7	14	64	8991020	802692	788703	802692	3	788704	3044093	787	775359,12699,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	445209,73971,66525,12945,17880,28986,28509,29598,4152,21300,2868,2157,474,4296,2562,4821,40963,1344,96,33,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	802692	788703	802692	3	788704	3044093	787	775359,12699,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	445209,73971,66525,12945,17880,28986,28509,29598,4152,21300,2868,2157,474,4296,2562,4821,40963,1344,96,33,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.cache_mshr	13	1277	25798762	1475904	591216	1475904	66	591216	2370881	757	363090,32475,22914,73377,33786,16119,20706,16362,4074,3033,915,1548,102,48,0,0,2661,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	290249,62433,64078,21423,14403,10650,30282,20610,7272,6726,15819,6642,9594,2841,165,996,26769,156,75,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	7	1211475	625804	1211475	13	625805	2635310	771	416816,21154,105212,8582,57678,9024,3126,2526,348,93,1242,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	326925,48060,55317,21768,10680,16495,6542,59649,5109,12795,9702,7117,5169,7797,375,72,31652,464,84,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.cache_tags	13	432	6586342	759217	374305	759217	66	374305	3087568	757	163663,128469,5652,69624,1206,3483,1809,372,12,6,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	48738,53715,19195,39054,20406,11613,25830,22665,38907,22689,8187,3111,4935,1929,4017,1323,44373,3480,90,18,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3	323567	285790	323567	7	285791	3523218	759	273248,0,551,11331,624,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	33658,20847,13893,4293,16884,5541,17532,26010,9507,27363,9768,5772,3003,3732,3645,16893,57671,8318,1398,33,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.cache_tags.genblk3[0]	14	44	1376003	229580	191871	229580	7	191872	3617205	2086	179332,5,597,11280,621,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	8457,19647,11433,3636,1749,1356,4461,26493,4770,8895,762,3327,1680,3645,4224,15093,45956,23408,2781,60,21,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	223629	194241	223629	6	194242	3623156	2086	181671,3117,2730,6105,594,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	11460,19653,11046,3636,1644,1326,4533,24702,6174,9234,741,3207,1665,3615,4233,15090,45755,23642,2781,66,21,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.flush_unit	13	443	825812	485220	421413	485220	69	421414	3361565	2548	358773,61857,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	167127,17271,69531,13885,14097,13386,5382,27849,4203,6678,8340,777,7704,2157,4821,1554,25911,30486,204,27,9,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3	213	192	213	4	193	3846572	1282050	180,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.genblk7	13	64	7803332	781866	780078	781866	3	780079	3064919	868	778314,1740,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	441903,73050,67110,12648,17871,28665,28788,29448,3567,18093,1011,2151,165,822,3120,4746,44949,1824,97,36,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	781866	780078	781866	3	780079	3064919	868	778314,1740,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	441903,73050,67110,12648,17871,28665,28788,29448,3567,18093,1011,2151,165,822,3120,4746,44949,1824,97,36,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.mshr_pending_size	13	248	3161032	933829	181236	933829	20	181237	2912956	2613	5,19882,225,76509,924,54108,6645,15330,885,2913,93,1044,18,1797,852,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4410,10140,16350,10003,10095,3198,22809,5736,5214,9222,5880,4077,6147,4911,4731,3351,24246,30471,195,27,9,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	933823	181231	933823	20	181232	2912962	2661	1,19881,225,76509,924,54108,6645,15330,885,2913,93,1044,18,1797,852,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4410,10140,16350,10002,10096,3198,22809,5736,5214,9222,5880,4077,6147,4911,4731,3351,24241,30471,195,27,9,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[0].bank.mshr_pending_size.genblk3	14	8	848076	796248	246987	796248	10	246988	3050537	2661	0,141390,1947,77244,1887,3225,5790,12843,18,2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4410,72945,16350,12894,10095,3249,22809,5742,5214,9225,5880,4077,6147,4911,4731,3351,24241,30471,195,27,9,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	51522	30093	51522	7	30094	3795263	10548	11373,17403,0,1281,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	924,4545,1458,6,294,6,336,303,657,9,1830,300,330,360,3513,45,3111,1641,3063,3072,1986,1770,300,232,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[1]	11	12836	500663563	2129431	277591	2129431	261	277591	1717354	755	34,0,109209,18126,13257,26931,12369,7599,6132,369,10017,651,18723,4632,13422,8115,27903,69,18,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	55365,11193,21208,33297,37677,34773,4758,23529,9306,5253,2424,11295,900,471,147,8394,17358,141,69,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	65	1289529	587428	1289529	64	587429	2557256	1253	362208,66448,49416,33348,30535,19026,8379,4038,6075,228,4269,36,729,123,1914,648,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	308004,40686,28831,4058,9976,47625,33997,31113,13528,15259,6995,12922,178,1588,2309,1589,28442,220,66,29,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[1].bank	12	12810	500136040	2129431	277591	2129431	261	277591	1717354	755	34,0,109209,18126,13257,26931,12369,7599,6132,369,10017,651,18723,4632,13422,8115,27903,69,18,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	55365,11193,21208,33297,37677,34773,4758,23529,9306,5253,2424,11295,900,471,147,8394,17358,141,69,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	65	1288566	587497	1288566	64	587498	2558219	1253	362412,66646,49302,33204,30484,19026,8391,4038,6039,231,4266,183,582,123,1914,648,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	307980,40779,28705,4040,9982,47478,34282,31113,13528,15256,6902,13018,178,1588,2309,1589,28442,220,66,29,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[1].bank.cache_data	13	3468	188212951	1019589	708120	1019589	65	708121	2827196	757	574878,41904,45330,21543,15774,2577,4872,1206,30,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	355080,75945,56523,11785,19377,31671,32046,37626,5718,21474,12777,1602,1575,14886,774,1689,27300,165,75,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	18	879666	811321	879666	64	811322	2967119	787	767450,27923,9078,5815,750,294,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	449165,78220,62499,12887,19452,31611,31798,33871,8079,23071,12743,1416,1388,14823,809,1653,27549,174,77,20,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[1].bank.cache_data.genblk7	14	64	8983556	803385	789630	803385	3	789631	3043400	868	776469,12567,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	447579,73704,65835,12561,17880,28980,28809,29778,3429,20793,3198,2451,480,4434,2529,4791,40794,1467,88,36,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	803385	789630	803385	3	789631	3043400	868	776469,12567,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	447579,73704,65835,12561,17880,28980,28809,29778,3429,20793,3198,2451,480,4434,2529,4791,40794,1467,88,36,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[1].bank.cache_mshr	13	1277	21991199	1229259	622905	1229259	66	622905	2617526	757	426765,47286,68721,11526,15693,25851,11397,4914,5841,4263,324,294,24,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	290024,72993,42910,9489,30606,28962,34125,32337,5067,12360,16776,4800,10920,2409,822,405,27633,159,75,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	7	995643	654245	995643	9	654246	2851142	771	532373,13921,57057,14087,22395,6042,7317,1014,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	351935,43761,45306,9984,19344,18870,14028,35415,4653,47501,8515,6279,4809,7629,957,1587,32986,573,81,15,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.dcache.caches[0].cache_wrap.genblk3.cache.banks[1].bank.cache_tags	13	432	6442909	591190	340429	591190	66	340429	3255595	757	221050,59586,16170,24471,12042,5823,1239,18,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	54219,25065,60628,4776,3228,13098,11340,21459,7950,29832,7533,6243,6174,468,3636,16533,64476,3651,72,18,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3	345285	307779	345285	7	307780	3501500	966	295338,0,435,11400,600,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	39954,20859,13803,5754,16872,5547,24915,28764,8886,28947,9684,5403,2973,4104,3654,17463,61570,8488,92,21,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
